,url,segment_no,cumle_icerigi,sözcük_sayisi
491,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,4,"Konu hakkında Adres Patent Genel Müdürü Cumhur Akbulut, açıklamalarda bulundu.COVID-19 salgının sanayide kısmen de olsa çarkların durmasına neden olmasıyla birlikte yerli ve milli üretimin ve patentin öneminin arttığını da vurgulayan Cumhur Akbulut, Özellikle globalde yaşanan ithalat kalemleri konusundaki sorunlar ülkemizde de yaşanmaya başladı.",43
492,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,5,Bu bağlamada yerli-milli üretim ve patentin önemi bir kez daha anlaşılmış oldu.,12
493,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,6,"Dolayısıyla kimya, medikal, genetik, tıbbi araçlar gibi sektörlerde yerlileşmeye yönelik adımların atıldığını görüyoruz.",13
494,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,7,"Bu durumun kısa, orta ve uzun vadede patent başvurularına da yansıması olacak dedi.2020nin ilk çeyreğinde bin 454ü yerli, 2 bin 572si yabancı olmak üzere toplamda 4 bin 26 patent başvurusu yapıldığına dikkat çeken Akbulut, yapılan başvurularda Ankara, İstanbul ve Bursanın patent artış hızında öne çıktığını söyledi.",46
495,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,8,"Ankarada yılın ilk çeyreğinde 204 patent başvurusunun gerçekleştirildiğine dikkat çeken Akbulut, Ankarada başvurunun en yüksek olduğu ay Mart olarak görülüyor.",20
496,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,9,"Mart ayında toplamda 79 başvuru yapılırken; İstanbulda 206, Aydında 12, Balıkesirde 9, Bursada 32, Denizlide 5, Eskişehirde 11, Sakarya 12, Tekirdağ 9, patent başvurusu yapıldı.",25
497,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,10,"Ayrıca bu iller mart ayında en fazla başvurunun yapıldığı kentler olarak da öne çıkıyor diye konuştu.Akbulut, yerli patent başvurularının ise yüzde 20 civarında arttığını ifade etti.Marka başvurularının yaklaşık yarısı İstanbuldanYılın ilk çeyreğinde Mart sonu itibarıyla 32 bin 877si yerli olmak üzere toplam 36 bin 838 marka başvurusu yapıldığına işaret eden Akbulut, İlk üç aylık dönemde en çok başvurunun yapıldığı il İstanbul olarak dikkat çekiyor.",64
498,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,11,İstanbula toplamda 15 bin 223 marka başvurusu yapılmış durumda.,9
499,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,12,"İstanbulu sırasıyla Ankara ve İzmir takip ediyor dedi.Mart ayında marka başvurusunu arttıran illere de değinen Akbulut şunları kaydetti: İlk çeyrekte üç ay üst üste marka başvurusunun en fazla artış gösterdiği il, yaklaşık yüzde 41lik artışla Kütahya olarak dikkat çekiyor.",39
500,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,13,"Ayrıca ilk üç aylık dönemde Düzce ve Osmaniyede marka başvurularına arttıran kentler arasında yer alıyor.Türk Patent ve Marka Kurumu verilerine göre ilk üç aylık dönemde 832si yerli olmak üzere 848 faydalı model başvurusu yapıldığına işaret eden Akbulut, 11 bin 214ü yerli, 195i yabancı, bin 262si Lahey Sistemi üzerinden uluslararası başvuru olmak üzere, toplam 12 bin 671 tasarım başvurusu gerçekleştirildi.",59
501,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,14,Bu alanlarda da önemli kazanımlar elde edildi.,7
502,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,15,Salgın sonrası yakalanan ivmenin artarak devam edeceğini öngörüyoruz açıklamasında bulundu.,10
503,https://www.iha.com.tr/haber-iranda-deprem-1-olu-11-yarali-843721/,0,"İran Acil Servisler Kurumu Sözcüsü Mücteba Halidi, şu ana kadar 60 yaşında bir kişinin öldüğünü ve 11 kişinin ise yaralandığını duyurdu.İran Gençlik ve Spor Bakanlığı tarafından yapılan açıklamada, deprem nedeniyle geceyi dışarıda geçirmek isteyen Tahranlıların, spor salonlarında sabahlayabilecekleri belirtildi.Tahranda meydana gelen 5.1 büyüklüğündeki depremin ardından aynı bölgede çok sayıda artçı depremlerin meydana geldiği kaydedildi.Aynur Sena Çabuk",56
504,https://www.iha.com.tr/haber-iranin-baskenti-tahranda-51-buyuklugunde-deprem-843717/,0,"Tahran Üniversitesi Sismoloji Merkezi tarafından paylaşılan verilere göre, Tahrana bağlı Demavand şehrinde yerel saatle 00.48 sıralarında 5.1 büyüklüğünde deprem meydana geldi.",21
505,https://www.iha.com.tr/haber-iranin-baskenti-tahranda-51-buyuklugunde-deprem-843717/,1,Deprem 7 kilometre derinlikle gerçekleşti.,5
506,https://www.iha.com.tr/haber-iranin-baskenti-tahranda-51-buyuklugunde-deprem-843717/,2,"İran Acil Servisler Kurumu sözcüsü Mücteba Halidi, deprem sonrasında ilk yardım ekiplerinin bölgeye gönderildiğini söyledi.Deprem Kum, Elburz ve Gazvin şehirlerinde de hissedilirken can veya mal kaybına ilişkin henüz bir açıklama yapılmadı.Aynur Sena Çabuk",33
507,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,0,Korona virüs salgınının merkez üssü olan ABDde işsizlik artmaya devam ediyor.,11
508,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,1,"ABD Çalışma Bakanlığı tarafından açıklana verilere göre bu hafta 3,2 milyon kişi daha salgın nedeni ile işsiz kalırken, işsiz kalan kişi sayısı 33,3 milyona ulaştı.ABDde geçtiğimiz Mart ayında resmi işsizlik oranı yüzde 4,4 ile son 50 yılın en düşük seviyesine yakın seyrediyordu.",42
509,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,2,"Uzmanlar, işsizlik oranının salgının devam etmesi durumunda 1930 yılında yaşanan Büyük Buhrandan bu yana en yüksek seviye olan yüzde 20ye kadar yükseleceğini tahmin ettiklerini açıkladı.",25
510,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,3,"ABDnin önde gelen birçok firması iflaslarını açıklarken, ünlü seyahat şirketleri ise çok sayıda personel çıkarmaya başladı.Kredi derecelendirme kuruluşundan karamsar tabloÜnlü kredi derecelendirme kuruluşu, korona virüs salgını nedeni ile ABDnin son on yıl içindeki en kötü büyüme rakamlarına maruz kaldığını aktardı.",40
511,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,4,"Kuruluş, 2008 mali krizinden bu yana ticari faaliyetlerde rekor düşüş yaşandığını açıklarken, ekonomide ki kısıtlamalar ne kadar uzun süre devam ederse toparlanma o kadar zor olacak ifadelerini kullandı.",28
512,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,5,"Kuruluşa bağlı analistler, ""ABDde korona virüs salgını devam ederse ve ekonomi ikinci çeyreğin ötesinde kapalı kalırsa, işsizlik oranının daha da artacağını ve şu anda geçici olarak gördüğümüz iş kayıplarının çoğu kalıcı olacak” dedi.Halk sağlığı krizi, evsizlik krizine dönüşebilirEkonomistler, son iki ayda kiracıların yaklaşık üçte birinin ödeme yapmadığını ifade ederken, salgın böyle devam ederse halk sağlığı krizi evsizlik krizine dönüşeceğini aktardı.",60
513,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,6,"Ekonomistler, ekonominin kademeli olarak açılması gerektiğine dikkat çekerken, ekonominin uzun süre daha kapalı kalması durumunda ülkeyi büyük bir felaketin beklediğini vurguladı.Hasan Çelik",22
514,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,0,Yeni tip korona virüs (Covid-19) salgınının merkez üssü ABD salgın nedeniyle ağır kayıplar vermeye devam ederken sağlık sistemi çökme noktasına geldi.,21
515,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,1,"Nevada eyaletinde hemşire olarak görev yapan ve salgınla mücadele kapsamında New Yorka gelen Hemşire Nicole Sirotek, hastanelerde yaşanan ihmalleri gözyaşlarıyla anlattı.",21
516,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,2,"""En ufak olayda hastaların fişi çekiliyor""Hastanede yaşanan duruma isyan eden Sirotek, ""En ufak olayda hastaların fişi çekiliyor.",17
517,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,3,Ne olduğunu umursamıyorlar.,3
518,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,4,"Bu insanların ölmesini izlemeye devam etmemeliyiz"" ifadelerini kullandı.",8
519,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,5,"Hemşire Sirotek ülkede tıbbi ihmallerin bulunduğunu dile getirerek, ""Birçok insan ölecek biliyorsun.",12
520,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,6,Covid-19 bu kadar uzun sürmezdi.,5
521,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,7,Yanlış yaptılar.,2
522,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,8,"Sonra düzeltmeme izin vermediler"" şeklinde konuştu.",6
523,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,9,"""Ağır ihmal ve kötü yönetim""ABDli hemşire salgınla mücadeledeki tutuma isyan ederek, ""Bu insanların ölümden kurtarmama yardım edecek şeylerden biri ağır ihmal ve kötü yönetim.",24
524,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,10,"Kimse dinlemiyor"" dedi.",3
525,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,11,"Hemşire Sirotek hastanedeki ihmal zincirine yönelik, ""Diyaliz makinesinin nasıl kullanılacağını asla bilmeyenler, diyaliz makinesini kullanıyor.",15
526,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,12,Orada bir diyaliz hemşiresi olsa böyle olmaz.,7
527,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,13,Ellerim titriyor.,2
528,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,14,"Çünkü hala kızgınım"" diye konuştu.",5
529,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,15,"""Binlerce kişi ihmalden ölüyor""Korona virüs hastalarının kasten öldürüldüğünü iddia eden ABDli hemşire, ""Artık yasal olarak ne yapacağımı bilmiyorum.",18
530,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,16,Savunucu gruplar bile bu insanlar hakkında bir şey yapmıyor.,9
531,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,17,Siyahi insanların hayatları burada önemli değil.,6
532,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,18,Durum çok kötü.,3
533,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,19,"Binlerce kişi ihmalden ölüyor"" dedi.",5
534,https://www.iha.com.tr/haber-cumhurbaskani-zelenskyden-saakasviliye-yeni-gorev-843710/,0,"Ukrayna Cumhurbaşkanlığının resmi internet sitesi üzerinden yapılan açıklamada, Ukrayna Cumhurbaşkanı Vladimir Zelenskynin Gürcistanın eski Cumhurbaşkanı ve Odessa bölgesinin eski Valisi Mikhail Saakaşviliyi Milli Reform İcra Komitesi Başkanı olarak atadığını duyurdu.Zelensky, Saakaşviliyi tebrik ederken, “Mikhail Nikolozovichi yeni ve sorumlu bir mücadeleden dolayı içtenlikle kutluyorum.",43
535,https://www.iha.com.tr/haber-cumhurbaskani-zelenskyden-saakasviliye-yeni-gorev-843710/,1,"Milli Reform Konseyine ivme kazandırabileceğine ve ülkenin hayatında önemli değişiklikler yapmasına yardımcı olabileceğine inanıyorum"" dedi.İlkin Hüseynov",16
536,https://www.iha.com.tr/haber-azerbaycan-vatandaslarini-turkiyeden-tahliye-etti-843709/,0,"Korona virüs salgını etkisini arttırmaya devam ederken, birçok ülke yurtdışında bulunan vatandaşlarını tahliye ediyor.",14
537,https://www.iha.com.tr/haber-azerbaycan-vatandaslarini-turkiyeden-tahliye-etti-843709/,1,"Azerbaycan, korona virüs salgını nedeni ile Türkiyede bulunan 212 vatandaşını Azerbaycan Havayollarının (AZAL) düzenlediği 2 tarifeli uçuş ile İstanbuldan başkent Baküye tahliye etti.Azerbaycan Hava Yolları Basın Servisi tarafından yapılan açıklamada, AZALın bu hafta içinde Rusyanın başkenti Moskovadan tarifeli uçuş ile 169 vatandaşı daha başkent Baküye tahliye ettiği aktarıldı.Tahliye edilen tüm vatandaşlar karantina altına alındı.",54
538,https://www.iha.com.tr/haber-azerbaycan-vatandaslarini-turkiyeden-tahliye-etti-843709/,2,"Azerbaycanda toplam korona virüs vaka sayısı 2 bin 204e, hayatını kaybedenler ise 28e yükseldi.Kamil Nadirli",15
539,https://www.iha.com.tr/haber-misirda-sosyal-mesafesiz-korona-kutlamasi-843703/,0,"Korona virüs salgını etkisini arttırmaya devam ederken, Mısırdan ilginç bir kutlama yapıldı.",12
540,https://www.iha.com.tr/haber-misirda-sosyal-mesafesiz-korona-kutlamasi-843703/,1,"Mısırın Kalyubiye kentinde korona virüsü yenerek, taburcu olan bir kişiye komşuları tarafından kutlama düzenlendi.",14
541,https://www.iha.com.tr/haber-misirda-sosyal-mesafesiz-korona-kutlamasi-843703/,2,"Kutlamada sosyal mesafe kuralına uyulmazken, onlarca kişinin bir araya gelerek dans ettiği görüldü.",13
542,https://www.iha.com.tr/haber-misirda-sosyal-mesafesiz-korona-kutlamasi-843703/,3,"Görüntülerin sosyal medyaya düşmesinin ardından yapılan kutlama büyük tepkilere neden oldu.Öte yandan Mısırda toplam korona virüs vaka sayısı 7 bin 981e, hayatını kaybedenler ise 482ye ulaştı.Hamad Alnajjar",27
543,https://www.iha.com.tr/haber-ruandada-sel-65-olu-843699/,0,Ruandanın Gakenke bölgesinde meydana gelen şiddetli yağışlar nedeni ile sel meydana geldi.,12
544,https://www.iha.com.tr/haber-ruandada-sel-65-olu-843699/,1,"Yetkililer, meydana gelen sel nedeni ile 65 kişinin hayatını kaybettiğini, 91 evin ise kullanılamaz hale geldiğini ifade etti.",18
545,https://www.iha.com.tr/haber-ruandada-sel-65-olu-843699/,2,"Yetkililer, ayrıca 5 köprüde ve kilometrelerce yolda hasar olduğunu duyurdu.Meteoroloji Uzmanları, alışılmışın dışında şiddetli yağışlar konusunda halka uyarı yaparak, riskli bölgelerden uzak durmalarını istedi.Muhammed Rabah",25
546,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,0,"Korona virüs salgını nedeni ile tıbbi malzeme eksikliği yaşayan İngiltere, geçtiğimiz günlerde Türkiyeden yardım talep etmişti.",16
547,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,1,"Türkiye, yardım talebine karşılık vererek, maske, tulum, eldiven vb.",9
548,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,2,sağlık ürünlerini İngiltereye hibe olarak yollamıştı.,6
549,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,3,"İngilterede bugün Türkiye, tarafından gönderilen sağlık ürünlerinin gerekli standartları karşılamadığı ve iade edileceği haberinin çıkması üzerine İngiliz hükümetinden açıklama yapıldı.",20
550,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,4,"İngiliz hükümeti, tarafından yapılan açıklamada Türkiyeden gönderilen sağlık ürünlerinde herhangi bir sıkıntı olmadığı aktarılırdı.",14
551,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,5,"Hükümet, ""Türkiyedeki özel bir şirketten alınan koruyucu ekipmanların sadece küçük bir kısmı standardı karşılamıyor, çoğunluğu testleri başarıyla geçti"" ifadelerini kullanırken, “Özel firmanın siparişleri yetiştirememesi üzerine Türk yetkililerin temin ettiği 68 bin tulumun tamamı kalite testlerini geçti"" dedi.İngilterede toplam korona virüs vaka sayısı 206 bin 715e, hayatını kaybedenler ise 30 bin 615e yükseldi.Yunus Dalgıç",53
552,https://www.iha.com.tr/haber-fransada-son-24-saatte-koronavirusten-178-olum-843691/,0,Çinde ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 260 binden fazla kişinin ölümüne neden olan yeni tip korona virüs (Covid-19) salgını nedeniyle Avrupada can kaybı sayısı artmaya devam ediyor.,34
553,https://www.iha.com.tr/haber-fransada-son-24-saatte-koronavirusten-178-olum-843691/,1,"Sokağa çıkma yasağının 51. gününde Fransa Sağlık Bakanlığı tarafından yapılan açıklamada, son 24 saatte Covid-19 nedeniyle 178 kişinin hayatını kaybettiği bildirildi.",21
554,https://www.iha.com.tr/haber-fransada-son-24-saatte-koronavirusten-178-olum-843691/,2,Ülke genelinde korona virüs nedeniyle ölü sayısının 25 bin 987ye ulaştığı belirtildi.,12
555,https://www.iha.com.tr/haber-fransada-son-24-saatte-koronavirusten-178-olum-843691/,3,"Bakanlık, 23 bin 208 kişinin hastanede yatmakta olduğunu ve 2 bin 961 kişinin ise yoğun bakımda olduğunu ifade ederken, yoğun bakımda yatan hasta sayısında yaşanan düşüşün devam ettiğini bildirdi.Öte yandan 4 gün sonra sokağa çıkma yasağının sona ereceği Fransada Başbakan Edouard Philippein bu akşam normalleşme hakkında bir açıklama yapması bekleniyor.Özlem Kaplan",51
556,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,0,Özbekistanda şiddetli yağış nedeni ile Sirderyada bulunan Sardoba Barajının duvarı çöktü.,11
557,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,1,"Çöken duvar sonucu yüzlerce ev sular altında kalırken, baraj sularının sadece bölgede bulunan camiyi etkilemediği görüldü.",16
558,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,2,"Özbekistan Acil Durumlar Bakanlığı Sözcüsü Murad Sadıkov, yaptığı açıklamada şiddetli yağışlar nedeni ile Sardoba Barajının duvarının kısmen çökmesi sonucu taşkın meydana geldiğini aktarırken, 56 kişinin yaralandığını, 70 bin kişinin ise bölgeden tahliye edildiğini duyurdu.",34
559,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,3,"Sadıkov, kurtarma ekiplerinin çalışmalarının devam ettiğini ifade ederken, baraj suyunun bölgede bulunan ırmaklara yönlendirildiğini aktardı.",15
560,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,4,"Sözcü, taşkının kontrol altına alındığını açıkladı.",6
561,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,5,"Yaşanan felaketin ardından Cumhurbaşkanı Şevket Mirziyoyev, bölgeye gelerek barajda incelemelerde bulundu.",11
562,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,6,"Mirziyoyev, tahliye edilen vatandaşlara gerekli tüm yardımların yapılacağını belirterek, ""Tüm güç ve araçları seferber edeceğiz.",15
563,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,7,"Koşullar iyileşinceye kadar, ben dahil hiçbir yönetici hiçbir yere gitmeyecektir” dedi.Sardoba Barajının inşası 2017 yılında tamamlanırken, 922 milyon metreküp su kapasitesine sahip bulunuyor.",23
564,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,8,"Baraj, Sirderya ve Cizzah bölgelerinde bulunan tarım arazilerinin sulanmasında kullanılıyor.",10
565,https://www.iha.com.tr/haber-almanya-sinir-kontrollerini-15-mayisa-kadar-uzatti-843686/,0,"Korona virüs salgını nedeni ile zor günler geçiren Almanya, salgın ile mücadele kapsamında 16 Martta komşu ülkelere getirdiği sınır kontrollerini 15 Mayısa kadar uzattı.",24
566,https://www.iha.com.tr/haber-almanya-sinir-kontrollerini-15-mayisa-kadar-uzatti-843686/,1,"İçişleri Bakanı Horst Seehofer, yaptığı açıklamada korona virüs salgını nedeni ile Avusturya, İsviçre, Fransa, Lüksemburg ve Danimarka ile olan sınırlara getirdikleri kontrollerin 15 Mayısa kadar uzatıldığını duyurdu.",27
567,https://www.iha.com.tr/haber-almanya-sinir-kontrollerini-15-mayisa-kadar-uzatti-843686/,2,"Bakan Seehofer, ayrıca İspanya ve İtalya ile uçuşların ikinci bir duyuruya kadar yapılmayacağını açıkladı.Bakan, transit seyahatlere, mal taşımacılığına, geçerli nedeni olanlara, tıbbi tedaviye ihtiyaç duyanlara ve cenazelere geçiş imkanı sağlandığını aktardı.Mehmet Koca",32
568,https://www.iha.com.tr/haber-ingilterede-son-24-saatte-korona-virusten-539-kisi-oldu-843682/,0,Çinde ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 260 binden fazla kişinin ölümüne neden olan korona virüs nedeniyle Avrupada bilanço artıyor.,26
569,https://www.iha.com.tr/haber-ingilterede-son-24-saatte-korona-virusten-539-kisi-oldu-843682/,1,İngilterede son 24 saatte korona virüs nedeniyle 539 kişinin hayatını kaybetmesiyle ölü sayısı 30 bin 615e yükseldi.,17
570,https://www.iha.com.tr/haber-ingilterede-son-24-saatte-korona-virusten-539-kisi-oldu-843682/,2,"Ülkede 5 bin 614 yeni vakanın kayıtlara geçtiği, toplam vaka sayısının 206 bin 715e ulaştığı ifade edildi.İngiltere, dünyada korona virüse bağlı ölümlerin en fazla yaşandığı ikinci ülke konumunda bulunurken, Avrupada ise birinci sırada yer alıyor.",35
571,https://www.iha.com.tr/haber-italyada-korona-olumleri-30-bine-yaklasti-843679/,0,Çinde ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 260 binden fazla kişinin ölümüne neden olan korona virüs salgını nedeniyle Avrupada bilanço artıyor.,27
572,https://www.iha.com.tr/haber-italyada-korona-olumleri-30-bine-yaklasti-843679/,1,İtalyada açıklanan son verilere göre son 24 saatte 274 kişinin hayatını kaybetmesiyle ülke genelinde ölü sayısının 29 bin 958e yükseldiği bildirildi.,21
573,https://www.iha.com.tr/haber-italyada-korona-olumleri-30-bine-yaklasti-843679/,2,"Ülkede bin 401 yeni vakanın kayıtlara geçtiği, toplam vaka sayısının 215 bin 858e ulaştığı ifade edildi.",16
574,https://www.iha.com.tr/haber-italyada-korona-olumleri-30-bine-yaklasti-843679/,3,"Ülkede iyileşenlerin sayısının 96 bin 276ya yükseldiği belirtilirken, durumu kritik olanların sayısı ise bin 311 olarak açıklandı.Öte yandan İtalya, dünyada korona virüse bağlı ölümlerin en fazla olduğu üçüncü ülke konumunda bulunurken, Avrupada ise ikinci sırada olarak yer alıyor.",38
575,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,0,Korona virüs salgını nedeni ile zor günler geçiren İngilterede virüse karşı yeni bir tedavi yöntemi denenmeye başladı.,17
576,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,1,Türkiyede korona virüs tedavisinde 1 aydır uygulanan ve olumlu sonuçlar veren immün plazma tedavisi İngilterede denenmeye başladı.,17
577,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,2,İngiltere Ulusal Sağlık Servisi (NHS) Kan ve Nakil Birimi tarafından yapılan açıklamada korona virüsü yenen hastalardan alınan 14 ünite plazmanın 3 hastaneye dağıtıldığı duyuruldu.,24
578,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,3,"NHS, immün plazma yönteminin ilk denemelerinin olumlu sonuçlanması halinde tedavinin yaygınlaştırılmasını planladığını açıkladı.",13
579,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,4,"NHS Kan ve Nakil Birimi Tıbbi Direktörü Gail Miflin, yaptığı açıklamada, ""Denemede bağışçılarımızın gösterdiği cömertlik sayesinde hastaların immün plazma almaları bizi çok mutlu etti"" ifadelerini kullandı.Miflin, daha fazla kişinin plazma bağışı yapması durumunda uygulamaya katılan hastanelerin sayısının artmasını beklendiklerini belirtirken, şu ana kadar 400 kişinin bağış yaptığını açıkladı.",48
580,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,5,"Direktör, NHS verileri yardımı ile donör adaylarına ulaştıklarını ifade ederken, ""Donör merkezlerimizin yakınında yaşayan test sonuçları pozitif olan insanlarla iletişim kurmak için NHS verilerini kullanıyoruz” ifadelerini kullandı.Miflin, şu anda immün plazma bağışlarının 9 şehirde ve 23 donör merkezinde yapıldığını açıklarken, tedavi denemelerinin olumlu sonuç vermesi ve güvenliğinin doğrulanması halinde tedavinin yaygınlaştırılacağını duyurdu.İngilterede toplam korona virüs vaka sayısı 201 bin 101e, hayatını kaybedenler ise 30 bin 76ya ulaştı.",67
581,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,6,"İngiltere, dünyada korona virüse bağlı ölümlerin en fazla yaşandığı ikinci ülke konumunda bulunurken, Avrupada ise birinci sırada yer alıyor.Aylin Karadeniz",20
582,https://www.iha.com.tr/haber-iranda-berberler-ve-kuaforler-acildi-843672/,0,"Korona virüs salgını yayılmaya devam ederken, birçok ülke normalleşme adımları atıyor.",11
583,https://www.iha.com.tr/haber-iranda-berberler-ve-kuaforler-acildi-843672/,1,İranın başkenti Tahranda korona virüs salgını ile mücadele kapsamında kapatılan berber ve kuaförler bugün yeniden açıldı.,16
